Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
17539,"Dominion Energy South Carolina, Inc",3280,Canadys Steam,Electric Utility,SC,3,,217.6,180.0,180.0,Conventional Steam Coal,BIT,ST,6,1967,11,2013,Colleton,33.064700,-80.622800,Map,Map,SCEG
3213,Cedar Rapids Hydro Dam,10171,5 in 1 Dam Hydroelectric,IPP Non-CHP,IA,GEN1,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,11,1986,11,2013,Linn,41.979003,-91.671530,Map,Map,MISO
3213,Cedar Rapids Hydro Dam,10171,5 in 1 Dam Hydroelectric,IPP Non-CHP,IA,GEN2,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,11,1986,11,2013,Linn,41.979003,-91.671530,Map,Map,MISO
3213,Cedar Rapids Hydro Dam,10171,5 in 1 Dam Hydroelectric,IPP Non-CHP,IA,GEN3,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,11,1986,11,2013,Linn,41.979003,-91.671530,Map,Map,MISO
25049,Gas Recovery Systems Inc,10388,GRS Newby I,IPP Non-CHP,CA,1,,0.5,0.5,0.5,Landfill Gas,LFG,IC,9,1984,11,2013,Santa Clara,37.456700,-121.941900,Map,Map,CISO
25049,Gas Recovery Systems Inc,10388,GRS Newby I,IPP Non-CHP,CA,2,,0.5,0.5,0.5,Landfill Gas,LFG,IC,9,1984,11,2013,Santa Clara,37.456700,-121.941900,Map,Map,CISO
25049,Gas Recovery Systems Inc,10388,GRS Newby I,IPP Non-CHP,CA,3,,0.5,0.5,0.5,Landfill Gas,LFG,IC,9,1984,11,2013,Santa Clara,37.456700,-121.941900,Map,Map,CISO
25049,Gas Recovery Systems Inc,10388,GRS Newby I,IPP Non-CHP,CA,4,,0.5,0.5,0.5,Landfill Gas,LFG,IC,9,1984,11,2013,Santa Clara,37.456700,-121.941900,Map,Map,CISO
57240,Marsh Road Power LLC,10391,GRS Menlo Park,IPP Non-CHP,CA,1,,0.5,0.5,0.5,Landfill Gas,LFG,IC,12,1982,11,2013,San Mateo,37.494400,-122.169400,Map,Map,CISO
57240,Marsh Road Power LLC,10391,GRS Menlo Park,IPP Non-CHP,CA,2,,0.5,0.5,0.5,Landfill Gas,LFG,IC,12,1982,11,2013,San Mateo,37.494400,-122.169400,Map,Map,CISO
57240,Marsh Road Power LLC,10391,GRS Menlo Park,IPP Non-CHP,CA,3,,0.5,0.5,0.5,Landfill Gas,LFG,IC,12,1982,11,2013,San Mateo,37.494400,-122.169400,Map,Map,CISO
57240,Marsh Road Power LLC,10391,GRS Menlo Park,IPP Non-CHP,CA,4,,0.5,0.5,0.5,Landfill Gas,LFG,IC,12,1982,11,2013,San Mateo,37.494400,-122.169400,Map,Map,CISO
16723,Merck Sharp & Dohme Corp,54970,Merck Sharp & Dohme Cogen Facility,Commercial CHP,NJ,GEN1,,3.7,3.4,4.0,Natural Gas Fired Combustion Turbine,NG,GT,2,1994,11,2013,Union,40.683046,-74.233120,Map,Map,PJM
16723,Merck Sharp & Dohme Corp,54970,Merck Sharp & Dohme Cogen Facility,Commercial CHP,NJ,GEN2,,4.4,4.2,4.6,Natural Gas Fired Combustion Turbine,NG,GT,12,1999,11,2013,Union,40.683046,-74.233120,Map,Map,PJM
57071,Advanced Disposal Srvcs Mallard Ridge Landfill LLC,55013,Mallard Ridge Gas Recovery,Commercial Non-CHP,WI,GEN3,,0.8,0.8,0.8,Landfill Gas,LFG,IC,6,1997,11,2013,Walworth,42.649722,-88.723060,Map,Map,MISO
54844,Modern Power LLC,55142,Modern Landfill Production Plant,IPP Non-CHP,PA,GEN3,,3.0,3.0,3.0,Landfill Gas,LFG,IC,5,1998,11,2013,York,39.957800,-76.740800,Map,Map,PJM
54844,Modern Power LLC,55142,Modern Landfill Production Plant,IPP Non-CHP,PA,GEN4,,3.0,3.0,3.0,Landfill Gas,LFG,IC,5,1998,11,2013,York,39.957800,-76.740800,Map,Map,PJM
6909,Gainesville Regional Utilities,664,John R Kelly,Electric Utility,FL,7,,25.0,23.2,23.2,Natural Gas Steam Turbine,NG,ST,8,1961,10,2013,Alachua,29.646100,-82.320800,Map,Map,GVL
6909,Gainesville Regional Utilities,664,John R Kelly,Electric Utility,FL,GT1,,16.3,14.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,2,1968,10,2013,Alachua,29.646100,-82.320800,Map,Map,GVL
6909,Gainesville Regional Utilities,664,John R Kelly,Electric Utility,FL,GT2,,16.3,14.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,9,1968,10,2013,Alachua,29.646100,-82.320800,Map,Map,GVL
6909,Gainesville Regional Utilities,664,John R Kelly,Electric Utility,FL,GT3,,16.3,14.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1969,10,2013,Alachua,29.646100,-82.320800,Map,Map,GVL
13756,Northern Indiana Pub Serv Co,996,Dean H Mitchell,Electric Utility,IN,9A,,16.0,17.0,17.0,Natural Gas Fired Combustion Turbine,NG,GT,12,1966,10,2013,Lake,41.639200,-87.406900,Map,Map,MISO
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,2,,112.5,94.0,94.0,Conventional Steam Coal,BIT,ST,10,1953,10,2013,Clermont,38.991700,-84.298100,Map,Map,PJM
3542,Duke Energy Ohio Inc,2830,Walter C Beckjord,Electric Utility,OH,3,,125.0,128.0,128.0,Conventional Steam Coal,BIT,ST,11,1954,10,2013,Clermont,38.991700,-84.298100,Map,Map,PJM
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,IPP Non-CHP,PA,1,,576.0,530.0,570.0,Conventional Steam Coal,BIT,ST,11,1969,10,2013,Greene,39.855556,-79.927500,Map,Map,PJM
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,IPP Non-CHP,PA,2,,576.0,530.0,570.0,Conventional Steam Coal,BIT,ST,10,1970,10,2013,Greene,39.855556,-79.927500,Map,Map,PJM
23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,IPP Non-CHP,PA,3,,576.0,530.0,570.0,Conventional Steam Coal,BIT,ST,12,1971,10,2013,Greene,39.855556,-79.927500,Map,Map,PJM
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,IPP Non-CHP,PA,2,,74.7,82.0,82.0,Petroleum Liquids,DFO,ST,10,1949,10,2013,Washington,40.221111,-79.968330,Map,Map,PJM
23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,IPP Non-CHP,PA,3,,299.2,278.0,288.0,Conventional Steam Coal,BIT,ST,8,1963,10,2013,Washington,40.221111,-79.968330,Map,Map,PJM
14624,PUD No 2 of Grant County,3888,Wanapum,Electric Utility,WA,10,,103.8,103.8,103.8,Conventional Hydroelectric,WAT,HY,11,1963,10,2013,Grant,46.873100,-119.970300,Map,Map,GCPD
26616,North Slope Borough Power & Light,7485,NSB Point Hope Utility,Electric Utility,AK,PG1,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,8,1987,10,2013,North Slope,68.348424,-166.737200,Map,Map,
26616,North Slope Borough Power & Light,7485,NSB Point Hope Utility,Electric Utility,AK,PG2,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,8,1987,10,2013,North Slope,68.348424,-166.737200,Map,Map,
10810,LAX Airport,10048,Central Utilities Plant LAX,Commercial CHP,CA,GEN1,,4.0,3.5,3.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1985,10,2013,Los Angeles,33.943965,-118.404300,Map,Map,LDWP
10810,LAX Airport,10048,Central Utilities Plant LAX,Commercial CHP,CA,GEN2,,4.0,3.5,3.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1985,10,2013,Los Angeles,33.943965,-118.404300,Map,Map,LDWP
15262,Potlatch Land and Lumber LLC,50640,Warren Lumber Mill,Industrial CHP,AR,GEN6,,15.0,10.0,10.0,Wood/Wood Waste Biomass,WDS,ST,8,1991,10,2013,Bradley,33.620600,-92.078890,Map,Map,MISO
20508,WestRock Corp,50900,Covington Facility,Industrial CHP,VA,GEN1,,10.5,10.5,10.5,Conventional Steam Coal,BIT,ST,1,1939,10,2013,Covington City,37.799722,-79.994700,Map,Map,PJM
57071,Advanced Disposal Srvcs Mallard Ridge Landfill LLC,55013,Mallard Ridge Gas Recovery,Commercial Non-CHP,WI,GEN2,,0.8,0.8,0.8,Landfill Gas,LFG,IC,10,1996,10,2013,Walworth,42.649722,-88.723060,Map,Map,MISO
57252,MM Colton Genco,56167,Colton Plant,IPP Non-CHP,CA,UNT1,,1.3,1.3,1.3,Landfill Gas,LFG,IC,4,2003,10,2013,San Bernardino,34.047300,-117.340300,Map,Map,CISO
57437,MillerCoors LLC Trenton Brewery,58059,MillerCoors Trenton Brewery,Industrial CHP,OH,GE,,13.8,8.0,10.0,Conventional Steam Coal,BIT,ST,1,1992,10,2013,Butler,39.454722,-84.476670,Map,Map,PJM
57437,MillerCoors LLC Trenton Brewery,58059,MillerCoors Trenton Brewery,Industrial CHP,OH,MURR,,8.0,3.0,6.0,Conventional Steam Coal,BIT,ST,1,1992,10,2013,Butler,39.454722,-84.476670,Map,Map,PJM
7140,Georgia Power Co,709,Harllee Branch,Electric Utility,GA,2,,359.0,325.0,325.0,Conventional Steam Coal,BIT,ST,6,1967,9,2013,Putnam,33.195000,-83.298300,Map,Map,SOCO
4254,Consumers Energy Co,1719,Thetford,Electric Utility,MI,5,,17.6,15.0,17.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971,9,2013,Genesee,43.156746,-83.628590,Map,Map,MISO
4254,Consumers Energy Co,1719,Thetford,Electric Utility,MI,6,,17.6,15.0,17.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971,9,2013,Genesee,43.156746,-83.628590,Map,Map,MISO
4254,Consumers Energy Co,1719,Thetford,Electric Utility,MI,7,,17.6,14.0,17.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971,9,2013,Genesee,43.156746,-83.628590,Map,Map,MISO
4254,Consumers Energy Co,1719,Thetford,Electric Utility,MI,8,,17.6,11.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971,9,2013,Genesee,43.156746,-83.628590,Map,Map,MISO
4254,Consumers Energy Co,1719,Thetford,Electric Utility,MI,9,,17.6,12.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1971,9,2013,Genesee,43.156746,-83.628590,Map,Map,MISO
63041,"Titus Power, LLC",3115,Titus,IPP Non-CHP,PA,1,,75.0,72.0,72.0,Conventional Steam Coal,BIT,ST,3,1951,9,2013,Berks,40.305600,-75.908100,Map,Map,PJM
63041,"Titus Power, LLC",3115,Titus,IPP Non-CHP,PA,2,,75.0,72.0,72.0,Conventional Steam Coal,BIT,ST,6,1951,9,2013,Berks,40.305600,-75.908100,Map,Map,PJM
63041,"Titus Power, LLC",3115,Titus,IPP Non-CHP,PA,3,,75.0,72.0,72.0,Conventional Steam Coal,BIT,ST,4,1953,9,2013,Berks,40.305600,-75.908100,Map,Map,PJM
17718,Southwestern Public Service Co,3483,Moore County,Electric Utility,TX,3,,49.0,46.0,46.0,Natural Gas Steam Turbine,NG,ST,1,1954,9,2013,Moore,35.966700,-101.865000,Map,Map,SWPP
11269,Lower Colorado River Authority,4937,Thomas C Ferguson,Electric Utility,TX,1,,446.0,350.0,420.0,Natural Gas Steam Turbine,NG,ST,8,1974,9,2013,Llano,30.558000,-98.370500,Map,Map,ERCO
20214,Waverly Municipal Elec Utility,6554,Waverly Municipal Electric North Plant,Electric Utility,IA,5,,1.2,1.2,1.2,Natural Gas Internal Combustion Engine,NG,IC,8,1948,9,2013,Bremer,42.731700,-92.471100,Map,Map,MISO
20214,Waverly Municipal Elec Utility,6554,Waverly Municipal Electric North Plant,Electric Utility,IA,6,,1.3,1.3,1.3,Natural Gas Internal Combustion Engine,NG,IC,8,1952,9,2013,Bremer,42.731700,-92.471100,Map,Map,MISO
9788,John Deere Harvester Works Co,10039,John Deere Harvester Works,Industrial CHP,IL,GEN4,,2.5,2.5,2.5,Conventional Steam Coal,BIT,ST,4,1949,9,2013,Rock Island,41.524315,-90.436590,Map,Map,MISO
156,AES Deepwater Inc,10670,AES Deepwater,IPP Non-CHP,TX,GEN1,,165.2,138.0,140.0,Petroleum Coke,PC,ST,6,1986,9,2013,Harris,29.716552,-95.227360,Map,Map,ERCO
156,AES Deepwater Inc,10670,AES Deepwater,IPP Non-CHP,TX,REDST,,1.0,1.0,1.0,Batteries,MWH,BA,8,2010,9,2013,Harris,29.716552,-95.227360,Map,Map,ERCO
9570,Jackson County Res Recovery,10722,Jackson County Resource Recovery,Commercial CHP,MI,1,,3.7,3.0,2.0,Municipal Solid Waste,MSW,ST,11,1987,9,2013,Jackson,42.294700,-84.384000,Map,Map,MISO
10456,Koppers Inc - Susquehanna,10731,Koppers Susquehanna Plant,IPP CHP,PA,GEN1,,12.5,12.0,12.0,Wood/Wood Waste Biomass,WDS,ST,6,1988,9,2013,LYCOMING,41.186000,-76.831600,Map,Map,PJM
11267,Lowell Cogeneration Co LP,10802,Lowell Cogeneration Company LP,IPP CHP,MA,GEN1,,25.0,20.0,23.0,Natural Gas Fired Combined Cycle,NG,CT,9,1988,9,2013,Middlesex,42.639944,-71.322840,Map,Map,ISNE
11267,Lowell Cogeneration Co LP,10802,Lowell Cogeneration Company LP,IPP CHP,MA,GEN2,,8.5,8.5,8.5,Natural Gas Fired Combined Cycle,NG,CA,9,1988,9,2013,Middlesex,42.639944,-71.322840,Map,Map,ISNE
14465,Philip Morris USA - Park 500,50275,Park 500 Philip Morris USA,Industrial CHP,VA,TG2,,6.1,0.0,0.0,Conventional Steam Coal,BIT,ST,4,1984,9,2013,Chesterfield,37.338900,-77.280600,Map,Map,PJM
19194,Syracuse Energy Corp,50651,Syracuse Energy,IPP CHP,NY,GEN1,,90.6,62.8,61.9,Conventional Steam Coal,BIT,ST,8,1991,9,2013,Onondaga,43.065300,-76.208600,Map,Map,NYIS
19194,Syracuse Energy Corp,50651,Syracuse Energy,IPP CHP,NY,GEN2,,10.5,11.0,11.0,Conventional Steam Coal,BIT,ST,7,2002,9,2013,Onondaga,43.065300,-76.208600,Map,Map,NYIS
20541,Wheelabrator Environmental Systems,50872,Wheelabrator Claremont Facility,IPP Non-CHP,NH,GEN1,,4.5,4.5,4.5,Municipal Solid Waste,MSW,ST,3,1987,9,2013,Sullivan,43.344000,-72.377300,Map,Map,ISNE
57198,Richmond LLC,55587,GRS Richmond,IPP Non-CHP,VA,1,,1.0,0.9,0.9,Landfill Gas,LFG,IC,8,1993,9,2013,Henrico,37.510600,-77.370000,Map,Map,PJM
57198,Richmond LLC,55587,GRS Richmond,IPP Non-CHP,VA,2,,1.0,0.9,0.9,Landfill Gas,LFG,IC,8,1993,9,2013,Henrico,37.510600,-77.370000,Map,Map,PJM
57198,Richmond LLC,55587,GRS Richmond,IPP Non-CHP,VA,3,,1.0,0.9,0.9,Landfill Gas,LFG,IC,8,1993,9,2013,Henrico,37.510600,-77.370000,Map,Map,PJM
18348,"AD Srvcs Glacier Ridge Landfill, LLC.",55817,"AD Srvcs Glacier Ridge Landfill, LLC",Commercial Non-CHP,WI,NO 1,,1.0,0.9,0.9,Landfill Gas,LFG,IC,2,2001,9,2013,Dodge,43.458300,-88.553900,Map,Map,MISO
18348,"AD Srvcs Glacier Ridge Landfill, LLC.",55817,"AD Srvcs Glacier Ridge Landfill, LLC",Commercial Non-CHP,WI,NO 2,,1.0,0.9,0.9,Landfill Gas,LFG,IC,2,2001,9,2013,Dodge,43.458300,-88.553900,Map,Map,MISO
58270,GE Wind Energy LLC,57566,GE - Tehachapi,IPP Non-CHP,CA,1.6PR,,1.6,1.6,1.6,Onshore Wind Turbine,WND,WT,3,2011,9,2013,Kern,35.155278,-118.369400,Map,Map,CISO
12341,MidAmerican Energy Co,1081,Riverside,Electric Utility,IA,3HS,,5.0,4.0,4.0,Conventional Steam Coal,SUB,ST,5,1949,8,2013,Scott,41.540000,-90.448100,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,3A,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,2,1996,8,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,3B,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,2,1996,8,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,4A,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,8,2000,8,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,4B,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,8,2000,8,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
10451,Kotzebue Electric Assn Inc,6304,Kotzebue Hybrid,Electric Utility,AK,11,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,7,1994,8,2013,NORTHWEST ARCTIC,66.837778,-162.556900,Map,Map,
221,"Alaska Village Elec Coop, Inc",6341,Selawik,Electric Utility,AK,2A,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,4,2005,8,2013,Northwest Arctic,66.606778,-160.014800,Map,Map,
7049,General Electric Aircraft Engines,10029,General Electric Aircraft Engines,Industrial Non-CHP,MA,GEN8,,21.1,19.1,19.1,Natural Gas Fired Combustion Turbine,NG,GT,1,1972,8,2013,Essex,42.450000,-70.973900,Map,Map,ISNE
772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,Industrial CHP,IL,GEN1,,1.5,1.5,1.5,Conventional Steam Coal,BIT,ST,1,1934,8,2013,Peoria,40.677188,-89.604910,Map,Map,MISO
9384,International Paper Co-Courtld,50245,International Paper Courtland Mill,Industrial CHP,AL,GT,,38.4,30.0,40.0,Natural Gas Fired Combustion Turbine,NG,GT,3,1990,8,2013,Lawrence,34.735000,-87.310800,Map,Map,TVA
18801,Thermo Power & Electric LLC,50676,Thermo Power & Electric,IPP CHP,CO,GEN1,CC1,47.2,30.0,35.0,Natural Gas Fired Combined Cycle,NG,CT,7,1988,8,2013,Weld,40.409025,-104.684600,Map,Map,PSCO
18801,Thermo Power & Electric LLC,50676,Thermo Power & Electric,IPP CHP,CO,GEN2,CC1,47.2,30.0,35.0,Natural Gas Fired Combined Cycle,NG,CT,7,1988,8,2013,Weld,40.409025,-104.684600,Map,Map,PSCO
18801,Thermo Power & Electric LLC,50676,Thermo Power & Electric,IPP CHP,CO,GEN3,CC1,16.4,8.0,7.0,Natural Gas Fired Combined Cycle,NG,CA,8,1988,8,2013,Weld,40.409025,-104.684600,Map,Map,PSCO
21020,Wythe Park Power Inc,54045,Wythe Park Power Petersburg Plant,IPP CHP,VA,1,,3.0,3.0,3.0,Petroleum Liquids,WO,IC,11,1989,8,2013,Petersburg City,37.225300,-77.409200,Map,Map,PJM
8776,City of Holyoke Gas and Electric Dept.,54981,Harris Energy Realty,Electric Utility,MA,GILD,,0.4,0.3,0.3,Conventional Hydroelectric,WAT,HY,1,1982,8,2013,Hampden,42.205236,-72.592860,Map,Map,ISNE
8776,City of Holyoke Gas and Electric Dept.,54981,Harris Energy Realty,Electric Utility,MA,TOM,,0.5,0.4,0.4,Conventional Hydroelectric,WAT,HY,1,1982,8,2013,Hampden,42.205236,-72.592860,Map,Map,ISNE
59155,"Evergreen Wind, LLC",57087,Kahuku Wind Power LLC,IPP Non-CHP,HI,2,,15.0,15.0,15.0,Batteries,MWH,BA,3,2011,8,2013,Honolulu,21.680970,-157.975000,Map,Map,
57329,DTE Silver Grove LLC,57955,Silver Grove,Industrial CHP,KY,1,,5.2,4.3,5.0,Natural Gas Fired Combustion Turbine,NG,GT,5,2001,8,2013,Campbell,39.039340,-84.397150,Map,Map,PJM
18642,Tennessee Valley Authority,50,Widows Creek,Electric Utility,AL,3,,140.6,111.0,113.0,Conventional Steam Coal,BIT,ST,11,1952,7,2013,Jackson,34.883022,-85.755250,Map,Map,TVA
18642,Tennessee Valley Authority,50,Widows Creek,Electric Utility,AL,5,,140.6,111.0,113.0,Conventional Steam Coal,BIT,ST,6,1954,7,2013,Jackson,34.883022,-85.755250,Map,Map,TVA
803,Arizona Public Service Co,118,Saguaro,Electric Utility,AZ,1,,125.0,110.0,110.0,Natural Gas Steam Turbine,NG,ST,7,1954,7,2013,Pinal,32.551700,-111.300000,Map,Map,AZPS
803,Arizona Public Service Co,118,Saguaro,Electric Utility,AZ,2,,125.0,100.0,100.0,Natural Gas Steam Turbine,NG,ST,6,1955,7,2013,Pinal,32.551700,-111.300000,Map,Map,AZPS
14328,Pacific Gas & Electric Co.,214,Alta Powerhouse,Electric Utility,CA,2,,1.0,1.0,1.0,Conventional Hydroelectric,WAT,HY,11,1902,7,2013,Placer,39.215979,-120.803600,Map,Map,CISO
13584,NRG El Segundo Operations Inc,330,El Segundo Power,IPP Non-CHP,CA,3,,342.0,335.0,335.0,Natural Gas Steam Turbine,NG,ST,8,1964,7,2013,Los Angeles,33.909804,-118.424200,Map,Map,CISO
9332,Indian River Operations Inc,594,Indian River Generating Station,IPP Non-CHP,DE,1,,81.6,89.0,89.0,Conventional Steam Coal,BIT,ST,10,1957,7,2013,Sussex,38.585700,-75.234100,Map,Map,PJM
9332,Indian River Operations Inc,594,Indian River Generating Station,IPP Non-CHP,DE,2,,81.6,89.0,89.0,Conventional Steam Coal,BIT,ST,11,1959,7,2013,Sussex,38.585700,-75.234100,Map,Map,PJM
7140,Georgia Power Co,732,Boulevard,Electric Utility,GA,2,,15.6,14.0,18.6,Natural Gas Fired Combustion Turbine,NG,GT,9,1970,7,2013,Chatham,32.041100,-81.145000,Map,Map,SOCO
7140,Georgia Power Co,732,Boulevard,Electric Utility,GA,3,,15.6,14.0,18.6,Natural Gas Fired Combustion Turbine,NG,GT,8,1970,7,2013,Chatham,32.041100,-81.145000,Map,Map,SOCO
3040,City of Carmi - (IL),937,Carmi,Electric Utility,IL,5,,0.6,0.5,0.5,Natural Gas Internal Combustion Engine,NG,IC,12,1945,7,2013,White,38.096700,-88.163100,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,1,,1.0,0.8,0.8,Petroleum Liquids,DFO,IC,8,1949,7,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,5,,2.5,2.3,2.3,Petroleum Liquids,DFO,IC,8,1957,7,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,6,,3.2,2.8,2.8,Petroleum Liquids,DFO,IC,8,1964,7,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
9230,City of Independence - (IA),1149,Independence (IA),Electric Utility,IA,7,,6.2,5.8,5.8,Petroleum Liquids,DFO,IC,8,1973,7,2013,Buchanan,42.475300,-91.887220,Map,Map,MISO
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ01,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,7,1933,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ02,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ03,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ04,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ05,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ06,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ07,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ08,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ09,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ10,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ11,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ12,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ13,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1920,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
56543,Black Bear Hydro Partners LLC,1479,Veazie Hydro Station,IPP Non-CHP,ME,VZ15,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,7,1914,7,2013,Penobscot,44.831900,-68.702800,Map,Map,ISNE
8631,Hillsdale Board of Public Wks,1829,Hillsdale,Electric Utility,MI,10,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2008,7,2013,Hillsdale,41.906100,-84.631900,Map,Map,MISO
8631,Hillsdale Board of Public Wks,1829,Hillsdale,Electric Utility,MI,7,,1.6,1.5,1.5,Petroleum Liquids,DFO,IC,6,2008,7,2013,Hillsdale,41.906100,-84.631900,Map,Map,MISO
8631,Hillsdale Board of Public Wks,1829,Hillsdale,Electric Utility,MI,8,,1.6,1.5,1.5,Petroleum Liquids,DFO,IC,6,2008,7,2013,Hillsdale,41.906100,-84.631900,Map,Map,MISO
8631,Hillsdale Board of Public Wks,1829,Hillsdale,Electric Utility,MI,9,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2008,7,2013,Hillsdale,41.906100,-84.631900,Map,Map,MISO
221,"Alaska Village Elec Coop, Inc",6319,Hooper Bay,Electric Utility,AK,4A,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,8,1987,7,2013,Bethel,61.530858,-166.101900,Map,Map,
